"TimeStamp","Date","Participant","Session","Group","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle","Thumb","ActiveFingerTemp"
1454331255251,"1 Feb 2016 14:54:15","P14","Thumb","Fem","Cold","B02",486,9,135,405,768,371,784,"True",14.25,14.25
1454331255845,"1 Feb 2016 14:54:15","P14","Thumb","Fem","Cold","B02",594,5,135,405,461,390.904816,506.904846,"True",14.25,14.25
1454331256640,"1 Feb 2016 14:54:16","P14","Thumb","Fem","Cold","B02",795,23,135,945,1691,967,1699,"True",14.25,14.25
1454331257278,"1 Feb 2016 14:54:17","P14","Thumb","Fem","Cold","B02",638,9,135,405,768,337.460358,744.46228,"True",14.2,14.2
1454331257974,"1 Feb 2016 14:54:17","P14","Thumb","Fem","Cold","B02",695,2,135,675,153,640,210,"True",14.2,14.2
1454331258648,"1 Feb 2016 14:54:18","P14","Thumb","Fem","Cold","B02",674,12,135,135,1076,186.626144,984.831787,"True",14.15,14.15
1454331259386,"1 Feb 2016 14:54:19","P14","Thumb","Fem","Cold","B02",737,12,135,135,1076,175.314911,1135.685059,"True",14.05,14.05
1454331260115,"1 Feb 2016 14:54:20","P14","Thumb","Fem","Cold","B02",729,18,135,675,1383,740,1401,"True",14,14
1454331260819,"1 Feb 2016 14:54:20","P14","Thumb","Fem","Cold","B02",703,5,135,405,461,459.006317,499.996826,"True",14,14
1454331261416,"1 Feb 2016 14:54:21","P14","Thumb","Fem","Cold","B02",596,10,135,675,768,691,748,"True",14,14
1454331394662,"1 Feb 2016 14:56:34","P14","Thumb","Fem","Cold","B03",1356,7,135,945,461,979,464,"True",12.1,12.1
1454331395544,"1 Feb 2016 14:56:35","P14","Thumb","Fem","Cold","B03",882,16,135,135,1383,211,1378,"True",12.2,12.2
1454331396317,"1 Feb 2016 14:56:36","P14","Thumb","Fem","Cold","B03",772,23,135,945,1691,935,1650,"True",12.25,12.25
1454331397099,"1 Feb 2016 14:56:37","P14","Thumb","Fem","Cold","B03",781,11,135,945,768,942,785,"True",12.25,12.25
1454331397883,"1 Feb 2016 14:56:37","P14","Thumb","Fem","Cold","B03",783,22,135,675,1691,690,1684,"True",12.25,12.25
1454331398700,"1 Feb 2016 14:56:38","P14","Thumb","Fem","Cold","B03",817,6,135,675,461,701,486,"True",12.3,12.3
1454331399439,"1 Feb 2016 14:56:39","P14","Thumb","Fem","Cold","B03",738,5,135,405,461,422,516,"True",12.35,12.35
1454331400301,"1 Feb 2016 14:56:40","P14","Thumb","Fem","Cold","B03",862,3,135,945,153,943,185,"True",12.35,12.35
1454331404270,"1 Feb 2016 14:56:44","P14","Thumb","Fem","Cold","B03",3969,20,135,135,1691,229,1650,"True",12.55,12.55
1454331405352,"1 Feb 2016 14:56:45","P14","Thumb","Fem","Cold","B03",1081,6,135,675,461,675.469177,499,"True",12.55,12.55
1454331406169,"1 Feb 2016 14:56:46","P14","Thumb","Fem","Cold","B03",815,15,135,945,1076,997,1091,"True",12.5,12.5
1454331406808,"1 Feb 2016 14:56:46","P14","Thumb","Fem","Cold","B03",639,14,135,675,1076,728,1076,"True",12.5,12.5
1454331407505,"1 Feb 2016 14:56:47","P14","Thumb","Fem","Cold","B03",697,12,135,135,1076,196,1113,"True",12.55,12.55
1454331409082,"1 Feb 2016 14:56:49","P14","Thumb","Fem","Cold","B03",1576,4,135,135,461,204.355927,494.288147,"True",12.6,12.6
1454331409930,"1 Feb 2016 14:56:49","P14","Thumb","Fem","Cold","B03",846,18,135,675,1383,704,1364,"True",12.6,12.6
1454331411620,"1 Feb 2016 14:56:51","P14","Thumb","Fem","Cold","B03",1690,0,135,135,153,208,211,"True",12.65,12.65
1454331412500,"1 Feb 2016 14:56:52","P14","Thumb","Fem","Cold","B03",880,6,135,675,461,734,458,"True",12.6,12.6
1454331413130,"1 Feb 2016 14:56:53","P14","Thumb","Fem","Cold","B03",629,13,135,405,1076,437.414124,1069.309814,"True",12.6,12.6
1454331413758,"1 Feb 2016 14:56:53","P14","Thumb","Fem","Cold","B03",628,5,135,405,461,403,488,"True",12.6,12.6
1454331415359,"1 Feb 2016 14:56:55","P14","Thumb","Fem","Cold","B03",1601,21,135,405,1691,483,1665,"True",12.55,12.55
1454331416319,"1 Feb 2016 14:56:56","P14","Thumb","Fem","Cold","B03",961,7,135,945,461,942,479,"True",12.55,12.55
1454331418030,"1 Feb 2016 14:56:58","P14","Thumb","Fem","Cold","B03",1709,12,135,135,1076,215.114029,1077.663208,"True",12.65,12.65
1454331419763,"1 Feb 2016 14:56:59","P14","Thumb","Fem","Cold","B03",1732,8,135,135,768,206,727,"True",12.7,12.7
1454331420261,"1 Feb 2016 14:57:00","P14","Thumb","Fem","Cold","B03",497,8,135,135,768,180,790,"True",12.65,12.65
1454331421042,"1 Feb 2016 14:57:01","P14","Thumb","Fem","Cold","B03",781,12,135,135,1076,194,1057.707886,"True",12.6,12.6
1454331421638,"1 Feb 2016 14:57:01","P14","Thumb","Fem","Cold","B03",596,8,135,135,768,191,758,"True",12.6,12.6
1454331422753,"1 Feb 2016 14:57:02","P14","Thumb","Fem","Cold","B03",1114,23,135,945,1691,970,1668,"True",12.6,12.6
1454331423757,"1 Feb 2016 14:57:03","P14","Thumb","Fem","Cold","B03",1004,1,135,405,153,433,133,"True",12.6,12.6
1454331424365,"1 Feb 2016 14:57:04","P14","Thumb","Fem","Cold","B03",608,5,135,405,461,422,409,"True",12.55,12.55
1454331425191,"1 Feb 2016 14:57:05","P14","Thumb","Fem","Cold","B03",824,19,135,945,1383,969,1386,"True",12.6,12.6
1454331425909,"1 Feb 2016 14:57:05","P14","Thumb","Fem","Cold","B03",717,6,135,675,461,715.90448,467.483154,"True",12.6,12.6
1454331426704,"1 Feb 2016 14:57:06","P14","Thumb","Fem","Cold","B03",794,17,135,405,1383,435.664764,1357,"True",12.55,12.55
1454331427453,"1 Feb 2016 14:57:07","P14","Thumb","Fem","Cold","B03",744,17,135,405,1383,456,1382,"True",12.55,12.55
1454331428292,"1 Feb 2016 14:57:08","P14","Thumb","Fem","Cold","B03",838,1,135,405,153,436,174,"True",12.55,12.55
1454331429097,"1 Feb 2016 14:57:09","P14","Thumb","Fem","Cold","B03",804,14,135,675,1076,722,1062,"True",12.5,12.5
1454331429626,"1 Feb 2016 14:57:09","P14","Thumb","Fem","Cold","B03",528,10,135,675,768,730,795,"True",12.5,12.5
1454331430321,"1 Feb 2016 14:57:10","P14","Thumb","Fem","Cold","B03",695,11,135,945,768,963.829956,815.829956,"True",12.55,12.55
1454331430930,"1 Feb 2016 14:57:10","P14","Thumb","Fem","Cold","B03",608,18,135,675,1383,687,1371,"True",12.55,12.55
1454331431713,"1 Feb 2016 14:57:11","P14","Thumb","Fem","Cold","B03",783,1,135,405,153,408,159,"True",12.6,12.6
1454331447027,"1 Feb 2016 14:57:27","P14","Thumb","Fem","Cold","B03",15314,20,135,135,1691,116,1709,"True",12.5,12.5
1454331448439,"1 Feb 2016 14:57:28","P14","Thumb","Fem","Cold","B03",1411,8,135,135,768,226,728,"True",12.5,12.5
1454331450148,"1 Feb 2016 14:57:30","P14","Thumb","Fem","Cold","B03",1708,4,135,135,461,192.11203,460,"True",12.5,12.5
1454331450963,"1 Feb 2016 14:57:30","P14","Thumb","Fem","Cold","B03",815,17,135,405,1383,449,1305.268066,"True",12.5,12.5
1454331451737,"1 Feb 2016 14:57:31","P14","Thumb","Fem","Cold","B03",773,6,135,675,461,717,478.830566,"True",12.55,12.55
1454331452332,"1 Feb 2016 14:57:32","P14","Thumb","Fem","Cold","B03",594,6,135,675,461,712,422,"True",12.5,12.5
1454331453106,"1 Feb 2016 14:57:33","P14","Thumb","Fem","Cold","B03",774,19,135,945,1383,978.5,1407,"True",12.5,12.5
1454331453877,"1 Feb 2016 14:57:33","P14","Thumb","Fem","Cold","B03",770,5,135,405,461,380.282257,457.519165,"True",12.5,12.5
1454331454650,"1 Feb 2016 14:57:34","P14","Thumb","Fem","Cold","B03",772,11,135,945,768,941,763,"True",12.6,12.6
1454331455267,"1 Feb 2016 14:57:35","P14","Thumb","Fem","Cold","B03",617,6,135,675,461,799,440,"True",12.6,12.6
1454331455917,"1 Feb 2016 14:57:35","P14","Thumb","Fem","Cold","B03",649,2,135,675,153,652,183,"True",12.6,12.6
1454331459427,"1 Feb 2016 14:57:39","P14","Thumb","Fem","Cold","B03",3510,20,135,135,1691,234.373383,1652.373413,"True",12.65,12.65
1454331460497,"1 Feb 2016 14:57:40","P14","Thumb","Fem","Cold","B03",1070,10,135,675,768,738,770,"True",12.65,12.65
1454331461236,"1 Feb 2016 14:57:41","P14","Thumb","Fem","Cold","B03",739,11,135,945,768,975,796,"True",12.65,12.65
1454331463212,"1 Feb 2016 14:57:43","P14","Thumb","Fem","Cold","B03",1976,0,135,135,153,170,150,"True",12.55,12.55
1454331464482,"1 Feb 2016 14:57:44","P14","Thumb","Fem","Cold","B03",1270,22,135,675,1691,695.520142,1667.30896,"True",12.6,12.6
1454331465320,"1 Feb 2016 14:57:45","P14","Thumb","Fem","Cold","B03",838,12,135,135,1076,198,1100,"True",12.6,12.6
1454331466136,"1 Feb 2016 14:57:46","P14","Thumb","Fem","Cold","B03",815,15,135,945,1076,955.062744,1071.637695,"True",12.6,12.6
1454331466698,"1 Feb 2016 14:57:46","P14","Thumb","Fem","Cold","B03",561,11,135,945,768,985,812,"True",12.6,12.6
1454331467304,"1 Feb 2016 14:57:47","P14","Thumb","Fem","Cold","B03",604,17,135,405,1383,401.351746,1399.954834,"True",12.6,12.6
1454331468046,"1 Feb 2016 14:57:48","P14","Thumb","Fem","Cold","B03",741,7,135,945,461,978,484,"True",12.55,12.55
1454331468664,"1 Feb 2016 14:57:48","P14","Thumb","Fem","Cold","B03",618,17,135,405,1383,402,1368,"True",12.55,12.55
1454331469205,"1 Feb 2016 14:57:49","P14","Thumb","Fem","Cold","B03",541,10,135,675,768,752,740,"True",12.5,12.5
1454331471247,"1 Feb 2016 14:57:51","P14","Thumb","Fem","Cold","B03",2042,20,135,135,1691,201,1685,"True",12.4,12.4
1454331473613,"1 Feb 2016 14:57:53","P14","Thumb","Fem","Cold","B03",2365,0,135,135,153,177.5,162,"True",12.35,12.35
1454331474332,"1 Feb 2016 14:57:54","P14","Thumb","Fem","Cold","B03",718,0,135,135,153,182.939468,172.570633,"True",12.4,12.4
1454331475158,"1 Feb 2016 14:57:55","P14","Thumb","Fem","Cold","B03",826,2,135,675,153,721,155,"True",12.4,12.4
1454331475731,"1 Feb 2016 14:57:55","P14","Thumb","Fem","Cold","B03",573,5,135,405,461,441,395,"True",12.4,12.4
1454331476262,"1 Feb 2016 14:57:56","P14","Thumb","Fem","Cold","B03",529,2,135,675,153,725,139,"True",12.45,12.45
1454331477365,"1 Feb 2016 14:57:57","P14","Thumb","Fem","Cold","B03",1103,17,135,405,1383,441,1352,"True",12.5,12.5
1454331478082,"1 Feb 2016 14:57:58","P14","Thumb","Fem","Cold","B03",717,7,135,945,461,969,487,"True",12.45,12.45
1454331478657,"1 Feb 2016 14:57:58","P14","Thumb","Fem","Cold","B03",575,5,135,405,461,365,545,"True",12.45,12.45
1454331479275,"1 Feb 2016 14:57:59","P14","Thumb","Fem","Cold","B03",618,10,135,675,768,706,748,"True",12.45,12.45
1454331480034,"1 Feb 2016 14:58:00","P14","Thumb","Fem","Cold","B03",759,23,135,945,1691,939.194824,1654.610352,"True",12.45,12.45
1454331480731,"1 Feb 2016 14:58:00","P14","Thumb","Fem","Cold","B03",696,6,135,675,461,717,438,"True",12.45,12.45
1454331481403,"1 Feb 2016 14:58:01","P14","Thumb","Fem","Cold","B03",672,19,135,945,1383,960,1410,"True",12.5,12.5
1454331482056,"1 Feb 2016 14:58:02","P14","Thumb","Fem","Cold","B03",652,23,135,945,1691,957,1679,"True",12.55,12.55
1454331482728,"1 Feb 2016 14:58:02","P14","Thumb","Fem","Cold","B03",671,7,135,945,461,951.254883,451,"True",12.55,12.55
1454331483413,"1 Feb 2016 14:58:03","P14","Thumb","Fem","Cold","B03",684,23,135,945,1691,952.708557,1642.291382,"True",12.6,12.6
1454331483986,"1 Feb 2016 14:58:03","P14","Thumb","Fem","Cold","B03",573,15,135,945,1076,916,1090,"True",12.6,12.6
1454331484604,"1 Feb 2016 14:58:04","P14","Thumb","Fem","Cold","B03",617,22,135,675,1691,654,1667,"True",12.6,12.6
1454331485256,"1 Feb 2016 14:58:05","P14","Thumb","Fem","Cold","B03",651,10,135,675,768,689,765,"True",12.6,12.6
1454331485916,"1 Feb 2016 14:58:05","P14","Thumb","Fem","Cold","B03",658,12,135,135,1076,172,1087,"True",12.6,12.6
1454331487241,"1 Feb 2016 14:58:07","P14","Thumb","Fem","Cold","B03",1324,0,135,135,153,158.215134,173,"True",12.5,12.5
1454331487969,"1 Feb 2016 14:58:07","P14","Thumb","Fem","Cold","B03",728,14,135,675,1076,695,1065,"True",12.5,12.5
1454331488730,"1 Feb 2016 14:58:08","P14","Thumb","Fem","Cold","B03",761,2,135,675,153,658.613098,155.768845,"True",12.55,12.55
1454331489370,"1 Feb 2016 14:58:09","P14","Thumb","Fem","Cold","B03",639,2,135,675,153,701,166,"True",12.5,12.5
1454331490319,"1 Feb 2016 14:58:10","P14","Thumb","Fem","Cold","B03",950,22,135,675,1691,749.121399,1658.06543,"True",12.45,12.45
1454331491094,"1 Feb 2016 14:58:11","P14","Thumb","Fem","Cold","B03",772,8,135,135,768,143,793,"True",12.45,12.45
1454331491842,"1 Feb 2016 14:58:11","P14","Thumb","Fem","Cold","B03",748,11,135,945,768,958.213623,736.142395,"True",12.45,12.45
1454331492415,"1 Feb 2016 14:58:12","P14","Thumb","Fem","Cold","B03",572,6,135,675,461,717,420,"True",12.45,12.45
1454331493100,"1 Feb 2016 14:58:13","P14","Thumb","Fem","Cold","B03",684,4,135,135,461,167,461,"True",12.45,12.45
1454331494956,"1 Feb 2016 14:58:14","P14","Thumb","Fem","Cold","B03",1856,21,135,405,1691,445,1662,"True",12.45,12.45
1454331496003,"1 Feb 2016 14:58:16","P14","Thumb","Fem","Cold","B03",1043,4,135,135,461,204.139359,456.721252,"True",12.45,12.45
1454331496587,"1 Feb 2016 14:58:16","P14","Thumb","Fem","Cold","B03",583,5,135,405,461,388,455.604675,"True",12.45,12.45
1454331497481,"1 Feb 2016 14:58:17","P14","Thumb","Fem","Cold","B03",894,19,135,945,1383,961,1329,"True",12.4,12.4
1454331498099,"1 Feb 2016 14:58:18","P14","Thumb","Fem","Cold","B03",616,9,135,405,768,430,763,"True",12.4,12.4
1454331688632,"1 Feb 2016 15:01:28","P14","Thumb","Fem","Warm","B01",1090,3,135,945,153,943,164,"True",17.7,17.7
1454331690307,"1 Feb 2016 15:01:30","P14","Thumb","Fem","Warm","B01",1675,0,135,135,153,155,177,"True",17.8,17.8
1454331691046,"1 Feb 2016 15:01:31","P14","Thumb","Fem","Warm","B01",738,11,135,945,768,955,740,"True",17.85,17.85
1454331691563,"1 Feb 2016 15:01:31","P14","Thumb","Fem","Warm","B01",515,10,135,675,768,685,763,"True",17.85,17.85
1454331692060,"1 Feb 2016 15:01:32","P14","Thumb","Fem","Warm","B01",497,5,135,405,461,369,456,"True",17.85,17.85
1454331692719,"1 Feb 2016 15:01:32","P14","Thumb","Fem","Warm","B01",659,11,135,945,768,959.276184,772.808655,"True",17.85,17.85
1454331694731,"1 Feb 2016 15:01:34","P14","Thumb","Fem","Warm","B01",2012,20,135,135,1691,267,1663,"True",17.9,17.9
1454331695700,"1 Feb 2016 15:01:35","P14","Thumb","Fem","Warm","B01",968,3,135,945,153,991,209,"True",17.95,17.95
1454331696360,"1 Feb 2016 15:01:36","P14","Thumb","Fem","Warm","B01",660,8,135,135,768,188.040619,787.37561,"True",18,18
1454331696957,"1 Feb 2016 15:01:36","P14","Thumb","Fem","Warm","B01",595,5,135,405,461,419,491,"True",18,18
1454331697573,"1 Feb 2016 15:01:37","P14","Thumb","Fem","Warm","B01",615,5,135,405,461,454,493,"True",18.05,18.05
1454331698311,"1 Feb 2016 15:01:38","P14","Thumb","Fem","Warm","B01",738,18,135,675,1383,711,1392,"True",18.1,18.1
1454331698994,"1 Feb 2016 15:01:38","P14","Thumb","Fem","Warm","B01",682,16,135,135,1383,205,1389,"True",18.1,18.1
1454331699524,"1 Feb 2016 15:01:39","P14","Thumb","Fem","Warm","B01",530,9,135,405,768,411,724,"True",18.2,18.2
1454331701044,"1 Feb 2016 15:01:41","P14","Thumb","Fem","Warm","B01",1520,20,135,135,1691,243,1628,"True",18.3,18.3
1454331701660,"1 Feb 2016 15:01:41","P14","Thumb","Fem","Warm","B01",616,18,135,675,1383,717,1378,"True",18.3,18.3
1454331702488,"1 Feb 2016 15:01:42","P14","Thumb","Fem","Warm","B01",827,20,135,135,1691,239,1633,"True",18.35,18.35
1454331703125,"1 Feb 2016 15:01:43","P14","Thumb","Fem","Warm","B01",637,18,135,675,1383,730,1350,"True",18.4,18.4
1454331703730,"1 Feb 2016 15:01:43","P14","Thumb","Fem","Warm","B01",605,16,135,135,1383,190,1404,"True",18.4,18.4
1454331704271,"1 Feb 2016 15:01:44","P14","Thumb","Fem","Warm","B01",540,18,135,675,1383,669,1391,"True",18.5,18.5
1454331705041,"1 Feb 2016 15:01:45","P14","Thumb","Fem","Warm","B01",769,18,135,675,1383,636.39679,1431.534424,"True",18.55,18.55
1454331706176,"1 Feb 2016 15:01:46","P14","Thumb","Fem","Warm","B01",1137,1,135,405,153,393,174,"True",18.6,18.6
1454331707024,"1 Feb 2016 15:01:47","P14","Thumb","Fem","Warm","B01",846,0,135,135,153,179,233,"True",18.6,18.6
1454331707685,"1 Feb 2016 15:01:47","P14","Thumb","Fem","Warm","B01",660,9,135,405,768,455.447906,787.641663,"True",18.6,18.6
1454331708324,"1 Feb 2016 15:01:48","P14","Thumb","Fem","Warm","B01",637,14,135,675,1076,717,1067,"True",18.65,18.65
1454331708830,"1 Feb 2016 15:01:48","P14","Thumb","Fem","Warm","B01",506,10,135,675,768,693,812,"True",18.65,18.65
1454331709746,"1 Feb 2016 15:01:49","P14","Thumb","Fem","Warm","B01",915,0,135,135,153,174,236,"True",18.7,18.7
1454331710483,"1 Feb 2016 15:01:50","P14","Thumb","Fem","Warm","B01",736,18,135,675,1383,730,1388,"True",18.7,18.7
1454331711386,"1 Feb 2016 15:01:51","P14","Thumb","Fem","Warm","B01",903,0,135,135,153,190,186,"True",18.75,18.75
1454331712038,"1 Feb 2016 15:01:52","P14","Thumb","Fem","Warm","B01",650,3,135,945,153,975,121,"True",18.75,18.75
1454331712785,"1 Feb 2016 15:01:52","P14","Thumb","Fem","Warm","B01",747,15,135,945,1076,978,1114,"True",18.75,18.75
1454331713391,"1 Feb 2016 15:01:53","P14","Thumb","Fem","Warm","B01",605,18,135,675,1383,634,1432,"True",18.75,18.75
1454331714161,"1 Feb 2016 15:01:54","P14","Thumb","Fem","Warm","B01",770,16,135,135,1383,189,1361.35791,"True",18.8,18.8
1454331714879,"1 Feb 2016 15:01:54","P14","Thumb","Fem","Warm","B01",715,5,135,405,461,379,511,"True",18.8,18.8
1454331715539,"1 Feb 2016 15:01:55","P14","Thumb","Fem","Warm","B01",659,8,135,135,768,165,767,"True",18.8,18.8
1454331716246,"1 Feb 2016 15:01:56","P14","Thumb","Fem","Warm","B01",706,19,135,945,1383,974,1421,"True",18.85,18.85
1454331717333,"1 Feb 2016 15:01:57","P14","Thumb","Fem","Warm","B01",1087,16,135,135,1383,204.20871,1355.86084,"True",18.85,18.85
1454331717963,"1 Feb 2016 15:01:57","P14","Thumb","Fem","Warm","B01",630,14,135,675,1076,713,1091,"True",18.85,18.85
1454331718480,"1 Feb 2016 15:01:58","P14","Thumb","Fem","Warm","B01",515,17,135,405,1383,419,1427,"True",18.9,18.9
1454331719052,"1 Feb 2016 15:01:59","P14","Thumb","Fem","Warm","B01",571,22,135,675,1691,662,1688,"True",18.95,18.95
1454331719934,"1 Feb 2016 15:01:59","P14","Thumb","Fem","Warm","B01",882,4,135,135,461,161,491,"True",18.95,18.95
1454331720551,"1 Feb 2016 15:02:00","P14","Thumb","Fem","Warm","B01",617,7,135,945,461,963,473,"True",19,19
1454331721597,"1 Feb 2016 15:02:01","P14","Thumb","Fem","Warm","B01",1044,1,135,405,153,354,169,"True",19.05,19.05
1454331722160,"1 Feb 2016 15:02:02","P14","Thumb","Fem","Warm","B01",563,5,135,405,461,421,402,"True",19.1,19.1
1454331722831,"1 Feb 2016 15:02:02","P14","Thumb","Fem","Warm","B01",672,15,135,945,1076,987,1109,"True",19.1,19.1
1454331723458,"1 Feb 2016 15:02:03","P14","Thumb","Fem","Warm","B01",626,2,135,675,153,640.429016,130.685806,"True",19.15,19.15
1454331724759,"1 Feb 2016 15:02:04","P14","Thumb","Fem","Warm","B01",1299,16,135,135,1383,214,1383,"True",19.15,19.15
1454331725462,"1 Feb 2016 15:02:05","P14","Thumb","Fem","Warm","B01",703,3,135,945,153,916,149,"True",19.2,19.2
1454331726123,"1 Feb 2016 15:02:06","P14","Thumb","Fem","Warm","B01",660,12,135,135,1076,170,1093,"True",19.25,19.25
1454331726762,"1 Feb 2016 15:02:06","P14","Thumb","Fem","Warm","B01",639,3,135,945,153,922,192,"True",19.25,19.25
1454331727498,"1 Feb 2016 15:02:07","P14","Thumb","Fem","Warm","B01",736,22,135,675,1691,640.96167,1640.96167,"True",19.3,19.3
1454331728161,"1 Feb 2016 15:02:08","P14","Thumb","Fem","Warm","B01",662,3,135,945,153,938,185,"True",19.35,19.35
1454331728789,"1 Feb 2016 15:02:08","P14","Thumb","Fem","Warm","B01",628,12,135,135,1076,182,1052,"True",19.35,19.35
1454331729405,"1 Feb 2016 15:02:09","P14","Thumb","Fem","Warm","B01",615,14,135,675,1076,681,1106,"True",19.4,19.4
1454331730054,"1 Feb 2016 15:02:10","P14","Thumb","Fem","Warm","B01",649,4,135,135,461,220.377289,496.434082,"True",19.45,19.45
1454331730913,"1 Feb 2016 15:02:10","P14","Thumb","Fem","Warm","B01",859,19,135,945,1383,938,1410,"True",19.45,19.45
1454331731376,"1 Feb 2016 15:02:11","P14","Thumb","Fem","Warm","B01",463,19,135,945,1383,960,1421,"True",19.5,19.5
1454331735295,"1 Feb 2016 15:02:15","P14","Thumb","Fem","Warm","B01",3920,20,135,135,1691,235,1638.083252,"True",19.75,19.75
1454331736267,"1 Feb 2016 15:02:16","P14","Thumb","Fem","Warm","B01",970,13,135,405,1076,479,1061,"True",19.8,19.8
1454331736871,"1 Feb 2016 15:02:16","P14","Thumb","Fem","Warm","B01",604,8,135,135,768,193,806,"True",19.8,19.8
1454331737411,"1 Feb 2016 15:02:17","P14","Thumb","Fem","Warm","B01",540,8,135,135,768,205,743,"True",19.85,19.85
1454331738114,"1 Feb 2016 15:02:18","P14","Thumb","Fem","Warm","B01",702,3,135,945,153,946.723511,215,"True",19.95,19.95
1454331739745,"1 Feb 2016 15:02:19","P14","Thumb","Fem","Warm","B01",1631,0,135,135,153,209,161,"True",20,20
1454331740504,"1 Feb 2016 15:02:20","P14","Thumb","Fem","Warm","B01",760,15,135,945,1076,964,1088,"True",20.05,20.05
1454331741033,"1 Feb 2016 15:02:21","P14","Thumb","Fem","Warm","B01",528,10,135,675,768,675,759,"True",20.15,20.15
1454331741652,"1 Feb 2016 15:02:21","P14","Thumb","Fem","Warm","B01",619,19,135,945,1383,947.403687,1354.596313,"True",20.15,20.15
1454331744555,"1 Feb 2016 15:02:24","P14","Thumb","Fem","Warm","B01",2902,20,135,135,1691,206,1675,"True",20.3,20.3
1454331745581,"1 Feb 2016 15:02:25","P14","Thumb","Fem","Warm","B01",1025,7,135,945,461,937,475,"True",20.4,20.4
1454331746307,"1 Feb 2016 15:02:26","P14","Thumb","Fem","Warm","B01",726,15,135,945,1076,948,1100,"True",20.4,20.4
1454331746911,"1 Feb 2016 15:02:26","P14","Thumb","Fem","Warm","B01",604,15,135,945,1076,977.055603,1063.037109,"True",20.4,20.4
1454331747606,"1 Feb 2016 15:02:27","P14","Thumb","Fem","Warm","B01",694,22,135,675,1691,668,1646,"True",20.45,20.45
1454331748244,"1 Feb 2016 15:02:28","P14","Thumb","Fem","Warm","B01",637,19,135,945,1383,970.256287,1374,"True",20.5,20.5
1454331750548,"1 Feb 2016 15:02:30","P14","Thumb","Fem","Warm","B01",2304,20,135,135,1691,215.5,1668.5,"True",20.6,20.6
1454331751439,"1 Feb 2016 15:02:31","P14","Thumb","Fem","Warm","B01",889,11,135,945,768,968,776,"True",20.65,20.65
1454331752210,"1 Feb 2016 15:02:32","P14","Thumb","Fem","Warm","B01",770,16,135,135,1383,182,1385,"True",20.75,20.75
1454331753949,"1 Feb 2016 15:02:33","P14","Thumb","Fem","Warm","B01",1739,0,135,135,153,192,180,"True",20.75,20.75
1454331754817,"1 Feb 2016 15:02:34","P14","Thumb","Fem","Warm","B01",867,17,135,405,1383,422,1383,"True",20.8,20.8
1454331755335,"1 Feb 2016 15:02:35","P14","Thumb","Fem","Warm","B01",517,13,135,405,1076,404,1128,"True",20.85,20.85
1454331756413,"1 Feb 2016 15:02:36","P14","Thumb","Fem","Warm","B01",1077,2,135,675,153,659,196,"True",20.9,20.9
1454331757197,"1 Feb 2016 15:02:37","P14","Thumb","Fem","Warm","B01",783,19,135,945,1383,945,1401,"True",20.95,20.95
1454331757788,"1 Feb 2016 15:02:37","P14","Thumb","Fem","Warm","B01",591,11,135,945,768,932.18512,804,"True",20.95,20.95
1454331758528,"1 Feb 2016 15:02:38","P14","Thumb","Fem","Warm","B01",740,8,135,135,768,135,753,"True",21,21
1454331759222,"1 Feb 2016 15:02:39","P14","Thumb","Fem","Warm","B01",694,4,135,135,461,114,522,"True",21.05,21.05
1454331759794,"1 Feb 2016 15:02:39","P14","Thumb","Fem","Warm","B01",571,4,135,135,461,144.15065,482.849365,"True",21.05,21.05
1454331760795,"1 Feb 2016 15:02:40","P14","Thumb","Fem","Warm","B01",1000,7,135,945,461,984.116211,460,"True",21.1,21.1
1454331761357,"1 Feb 2016 15:02:41","P14","Thumb","Fem","Warm","B01",562,5,135,405,461,413,485,"True",21.2,21.2
1454331761952,"1 Feb 2016 15:02:41","P14","Thumb","Fem","Warm","B01",593,9,135,405,768,411,761,"True",21.2,21.2
1454331762711,"1 Feb 2016 15:02:42","P14","Thumb","Fem","Warm","B01",759,19,135,945,1383,956.750183,1385.299927,"True",21.25,21.25
1454331763328,"1 Feb 2016 15:02:43","P14","Thumb","Fem","Warm","B01",617,5,135,405,461,402.148956,480.234009,"True",21.3,21.3
1454331763988,"1 Feb 2016 15:02:43","P14","Thumb","Fem","Warm","B01",659,12,135,135,1076,168,1066,"True",21.3,21.3
1454331764615,"1 Feb 2016 15:02:44","P14","Thumb","Fem","Warm","B01",626,14,135,675,1076,698.322144,1076,"True",21.4,21.4
1454331765365,"1 Feb 2016 15:02:45","P14","Thumb","Fem","Warm","B01",750,23,135,945,1691,925,1668,"True",21.45,21.45
1454331765894,"1 Feb 2016 15:02:45","P14","Thumb","Fem","Warm","B01",528,17,135,405,1383,420,1405,"True",21.45,21.45
1454331767093,"1 Feb 2016 15:02:47","P14","Thumb","Fem","Warm","B01",1199,1,135,405,153,390,175,"True",21.55,21.55
1454331767710,"1 Feb 2016 15:02:47","P14","Thumb","Fem","Warm","B01",617,2,135,675,153,660,164,"True",21.55,21.55
1454331768393,"1 Feb 2016 15:02:48","P14","Thumb","Fem","Warm","B01",682,18,135,675,1383,698,1431,"True",21.6,21.6
1454331769121,"1 Feb 2016 15:02:49","P14","Thumb","Fem","Warm","B01",728,3,135,945,153,933,117,"True",21.65,21.65
